OBJECTID,wdpaid,en_name,PATH,ROW,Shape_Length,Shape_Area
715,61612,Canaima National Park,232,57,1.969132243589737,0.227886940064199
716,61612,Canaima National Park,233,56,6.034511477072813,1.671431437747277
717,61612,Canaima National Park,233,57,3.398259865443957,0.308960480009706
718,67724,"Shark Bay, Western Australia",114,78,3.639445017214590,0.154983549241094
719,67724,"Shark Bay, Western Australia",114,79,2.274594886957194,0.206070889061488
720,67724,"Shark Bay, Western Australia",115,77,3.016229266674377,0.304100728689197
721,67724,"Shark Bay, Western Australia",115,78,8.472799347620912,1.581099228462221
722,67724,"Shark Bay, Western Australia",115,79,1.955457773968643,0.183990720386843
723,67724,"Shark Bay, Western Australia",116,77,1.587356627841767,0.028580403761032
724,67724,"Shark Bay, Western Australia",116,78,0.846897241196595,0.025139139757828
725,67724,"Shark Bay, Western Australia",230,166,3.519971866797697,0.103954208448985
726,67724,"Shark Bay, Western Australia",231,165,2.529210476502709,0.266455911424157
727,67724,"Shark Bay, Western Australia",231,166,8.062475307975848,1.510139554265995
728,67724,"Shark Bay, Western Australia",231,167,2.989965380296338,0.311622556896933
729,67725,Komodo National Park,113,66,0.999888681528880,0.040173640475141
730,67725,Komodo National Park,114,66,1.559977056331579,0.144564593436619
731,67725,Komodo National Park,224,178,1.467643021430365,0.107992689067068
732,67725,Komodo National Park,225,178,1.293704804290085,0.105955306691739
733,67726,Ujung Kulon National Park,1,179,1.271520052065602,0.049438696982085
734,67726,Ujung Kulon National Park,123,64,0.411978993097376,0.011256829258856
735,67726,Ujung Kulon National Park,123,65,1.921064708994293,0.091810446785900
736,67726,Ujung Kulon National Park,233,179,1.777546848082258,0.080655265220736
737,67726,Ujung Kulon National Park,233,180,0.975014432048794,0.028817048549654
738,67727,Air and Ténéré Natural Reserves,58,196,1.865753249932811,0.102207748034133
739,67727,Air and Ténéré Natural Reserves,58,197,5.014463520117509,1.467003413859980
740,67727,Air and Ténéré Natural Reserves,58,198,4.497365560205981,1.245659556794017
741,67727,Air and Ténéré Natural Reserves,59,196,4.165189656714154,0.782203560396352
742,67727,Air and Ténéré Natural Reserves,59,197,6.530702521755678,2.499381713752195
743,67727,Air and Ténéré Natural Reserves,59,198,5.307937921930481,1.552077988572687
744,67727,Air and Ténéré Natural Reserves,60,197,3.348958237493469,0.288236175674567
745,67727,Air and Ténéré Natural Reserves,60,198,2.056014020096140,0.256915602465552
746,67727,Air and Ténéré Natural Reserves,188,46,3.891236052552453,0.934091404120560
747,67727,Air and Ténéré Natural Reserves,188,47,5.607838186303193,1.962950796248438
748,67727,Air and Ténéré Natural Reserves,188,48,4.280721998647992,0.579791962159450
749,67727,Air and Ténéré Natural Reserves,189,46,5.527641311453006,1.630690217197439
750,67727,Air and Ténéré Natural Reserves,189,47,6.094472450625814,2.113672621882279
751,67727,Air and Ténéré Natural Reserves,189,48,2.787851263916661,0.405181764693373
752,67727,Air and Ténéré Natural Reserves,190,46,2.802440810320069,0.472563233855359
753,67727,Air and Ténéré Natural Reserves,190,47,1.199774844864501,0.051217198683240
754,67728,Danube Delta,41,215,4.996099542435987,0.311402841026999
755,67728,Danube Delta,41,216,1.857113525153198,0.073092458031080
756,67728,Danube Delta,42,215,5.703687714543226,0.295085069956029
757,67728,Danube Delta,180,28,0.074571522269209,0.000062180786589
758,67728,Danube Delta,180,29,4.510581896247776,0.300648658181371
759,67728,Danube Delta,181,28,1.773463187983488,0.078549139153104
760,67728,Danube Delta,181,29,5.698098236125612,0.321105409345319
761,67729,Thungyai - Huai Kha Khaeng Wildlife Sanctuaries,1,194,1.151643157936365,0.036282456337365
762,67729,Thungyai - Huai Kha Khaeng Wildlife Sanctuaries,1,195,3.200997283039541,0.344322919338703
763,67729,Thungyai - Huai Kha Khaeng Wildlife Sanctuaries,2,194,1.991350969402903,0.147580192452791
764,67729,Thungyai - Huai Kha Khaeng Wildlife Sanctuaries,2,195,2.535773184072044,0.219397534100743
765,67729,Thungyai - Huai Kha Khaeng Wildlife Sanctuaries,130,49,3.690552390969458,0.393015636312633
766,67729,Thungyai - Huai Kha Khaeng Wildlife Sanctuaries,130,50,2.609381749748307,0.187595562578696
767,67729,Thungyai - Huai Kha Khaeng Wildlife Sanctuaries,131,49,2.147988583454879,0.099469589524739
768,67730,Fraser Island,89,77,1.620903101471640,0.072916885142970
769,67730,Fraser Island,89,78,1.806544283388726,0.107104161734136
770,67730,Fraser Island,90,77,1.995867290347037,0.088297190700813
771,67730,Fraser Island,90,78,1.169218301159633,0.060159166165764
772,67730,Fraser Island,205,166,1.404815642770372,0.073881628389766
773,67730,Fraser Island,205,167,1.930974304848288,0.102557377887714
774,67730,Fraser Island,206,166,0.162874455627507,0.000208668146148
775,67731,Wulingyuan Scenic and Historic Interest Area,125,40,1.569600157620314,0.024930465233445
776,67731,Wulingyuan Scenic and Historic Interest Area,225,204,1.569600157620314,0.024930465233445
777,67732,Jiuzhaigou Valley Scenic and Historic Interest Area,130,37,1.367397416659440,0.070022300953193
778,67732,Jiuzhaigou Valley Scenic and Historic Interest Area,228,207,1.367397416659440,0.070022300953193
779,67732,Jiuzhaigou Valley Scenic and Historic Interest Area,229,207,1.367397416659440,0.070022300953193
780,67733,Huanglong Scenic and Historic Interest Area,130,37,1.173630333418024,0.043169151061428
781,67733,Huanglong Scenic and Historic Interest Area,228,207,1.109691219133868,0.041824707638088
782,67733,Huanglong Scenic and Historic Interest Area,229,207,1.173630333418024,0.043169151061428
783,68915,Shirakami-Sanchi,108,32,0.842696235607979,0.017069395828702
784,68915,Shirakami-Sanchi,203,212,0.842696235607979,0.017069395828702
785,68915,Shirakami-Sanchi,204,212,0.842696235607979,0.017069395828702
786,68916,Yakushima,112,39,1.276565994038213,0.010058824011229
787,68916,Yakushima,212,205,1.276565994038213,0.010058824011229
788,68917,Tubbataha Reefs Natural Park,116,54,1.138090126553490,0.079217049025706
789,68917,Tubbataha Reefs Natural Park,222,190,1.138090126553490,0.079217049025706
790,68918,Whale Sanctuary of El Vizcaino,36,41,0.962866987897332,0.028241892395081
791,68918,Whale Sanctuary of El Vizcaino,36,42,1.388523908549091,0.062861421809608
792,68918,Whale Sanctuary of El Vizcaino,37,41,1.678432426384451,0.181031162442844
793,68918,Whale Sanctuary of El Vizcaino,137,202,1.274833493388901,0.048953568900394
794,68918,Whale Sanctuary of El Vizcaino,137,203,2.599142903436886,0.180825124361696
795,68918,Whale Sanctuary of El Vizcaino,138,203,1.678432426384451,0.181031162442844
796,93290,Messel Pit Fossil Site,53,219,0.027786791718163,0.000052224334368
797,93290,Messel Pit Fossil Site,54,219,0.027786791718163,0.000052224334368
798,93290,Messel Pit Fossil Site,195,25,0.027786791718163,0.000052224334368
799,93291,Carlsbad Caverns National Park,31,38,0.610241094932170,0.009597783554212
800,93291,Carlsbad Caverns National Park,32,38,0.951588492615832,0.018355537121670
801,93291,Carlsbad Caverns National Park,130,206,0.823831750393759,0.016507858431420
802,93291,Carlsbad Caverns National Park,131,206,0.951588492615832,0.018355537121670
803,93292,Caves of Aggtelek Karst and Slovak Karst,46,218,4.395260777201676,0.072582173772020
804,93292,Caves of Aggtelek Karst and Slovak Karst,47,218,1.969011362020669,0.029110417431095
805,93292,Caves of Aggtelek Karst and Slovak Karst,187,26,4.395260777201676,0.072582173772020
806,93292,Caves of Aggtelek Karst and Slovak Karst,188,26,1.349142487381028,0.012325722863264
807,93294,Virgin Komi Forests,12,230,0.501971952079912,0.010441916596901
808,93294,Virgin Komi Forests,13,230,5.075005974755858,0.939720182342323
809,93294,Virgin Komi Forests,14,229,4.380379799433973,0.498438226746701
810,93294,Virgin Komi Forests,14,230,7.840371482961653,1.794016034492284
811,93294,Virgin Komi Forests,15,228,5.033010492454462,0.528767920503912
812,93294,Virgin Komi Forests,15,229,14.620448808144262,1.808556558557231
813,93294,Virgin Komi Forests,15,230,5.961897667405971,1.380976451019375
814,93294,Virgin Komi Forests,16,227,3.647020083824125,0.594447769334905
815,93294,Virgin Komi Forests,16,228,10.146843014150658,1.503218160990460
816,93294,Virgin Komi Forests,16,229,12.450895826517884,1.695600739011902
817,93294,Virgin Komi Forests,16,230,2.549774657901860,0.193542256479275
818,93294,Virgin Komi Forests,17,227,6.690095750888955,1.189293115279631
819,93294,Virgin Komi Forests,17,228,10.166186900882060,1.163561017780335
820,93294,Virgin Komi Forests,17,229,5.857296268333655,0.253214405404219
821,93294,Virgin Komi Forests,18,227,5.279745113824986,0.790903994060604
822,93294,Virgin Komi Forests,18,228,1.332879881645554,0.076267058447781
823,93294,Virgin Komi Forests,19,227,1.103471931099139,0.021746392719784
824,93294,Virgin Komi Forests,166,14,1.045356462983605,0.045604095374920
825,93294,Virgin Komi Forests,166,15,1.036603575556018,0.031108327006024
826,93294,Virgin Komi Forests,166,16,2.762337160767518,0.292803755541009
827,93294,Virgin Komi Forests,166,17,4.106521670170222,0.750490971291116
828,93294,Virgin Komi Forests,167,14,4.668526301245557,0.854353964925706
829,93294,Virgin Komi Forests,167,15,8.117278808797300,1.185508672011379
830,93294,Virgin Komi Forests,167,16,10.830008559447474,1.271946477565149
831,93294,Virgin Komi Forests,167,17,6.178398486747957,1.146733994284586
832,93294,Virgin Komi Forests,168,14,6.908299803990668,1.528571639473374
833,93294,Virgin Komi Forests,168,15,13.401468936403457,1.709950824266662
834,93294,Virgin Komi Forests,168,16,10.332953767857990,1.424701695102164
835,93294,Virgin Komi Forests,168,17,5.042771340031450,0.674765826980564
836,93294,Virgin Komi Forests,169,14,6.284350429409134,1.524935272021956
837,93294,Virgin Komi Forests,169,15,10.828375026106507,1.223999261623570
838,93294,Virgin Komi Forests,169,16,1.654758239635724,0.027771530142154
839,93294,Virgin Komi Forests,169,17,1.103471931099139,0.021746392719784
840,93294,Virgin Komi Forests,170,14,3.332475798111429,0.264257999649714
841,93294,Virgin Komi Forests,170,15,2.932196210927816,0.077438659285025
842,93295,Waterton Glacier International Peace Park,40,26,1.047088255713676,0.056414598160248
843,93295,Waterton Glacier International Peace Park,40,27,0.641656890132062,0.016563168933509
844,93295,Waterton Glacier International Peace Park,41,26,5.116336051462865,0.559750914675859
845,93295,Waterton Glacier International Peace Park,42,26,3.577191044658457,0.263334551057504
846,93295,Waterton Glacier International Peace Park,132,218,0.944906242779139,0.012929526843852
847,93295,Waterton Glacier International Peace Park,133,218,5.116336051462865,0.559750914675859
848,93295,Waterton Glacier International Peace Park,134,218,2.824573338393241,0.170390579548473
849,93767,Gough and Inaccessible Islands,80,156,1.902437520313395,0.271313045046150
850,93767,Gough and Inaccessible Islands,81,156,1.850558832477980,0.252261491998846
851,93767,Gough and Inaccessible Islands,81,158,1.236926739305938,0.091603480886342
852,93767,Gough and Inaccessible Islands,82,158,1.414822201117170,0.145375034035491
853,93767,Gough and Inaccessible Islands,192,88,1.902437520313395,0.271313045046150
854,93767,Gough and Inaccessible Islands,193,88,1.499683529203889,0.145526558727643
855,93767,Gough and Inaccessible Islands,194,86,1.127675520766179,0.062396748865205
856,93767,Gough and Inaccessible Islands,195,86,1.414822201117170,0.145375034035491
857,124383,Belize Barrier Reef Reserve System,18,47,0.013049420662560,0.000004528345370
858,124383,Belize Barrier Reef Reserve System,18,48,1.782438828257249,0.042506324200957
859,124383,Belize Barrier Reef Reserve System,18,49,1.367877021451691,0.013509983867376
860,124383,Belize Barrier Reef Reserve System,19,47,0.574265635097091,0.009456031574842
861,124383,Belize Barrier Reef Reserve System,19,48,1.132792728431108,0.040818178517564
862,124383,Belize Barrier Reef Reserve System,19,49,1.041023102486638,0.018084126514112
863,124383,Belize Barrier Reef Reserve System,122,195,0.876261943685603,0.011064198382397
864,124383,Belize Barrier Reef Reserve System,122,196,2.545087677568689,0.075024692794900
865,124383,Belize Barrier Reef Reserve System,122,197,0.574265635097091,0.009456031574842
866,124383,Belize Barrier Reef Reserve System,123,195,1.285617038443272,0.026135998106869
867,124383,Belize Barrier Reef Reserve System,123,196,0.120481722218765,0.000606247714579
868,124384,"Mount Emei Scenic Area, including Leshan Giant Buddha Scenic Area",129,40,0.573545551111482,0.009438571533342
869,124384,"Mount Emei Scenic Area, including Leshan Giant Buddha Scenic Area",130,39,0.635722719214694,0.018993401458387
870,124384,"Mount Emei Scenic Area, including Leshan Giant Buddha Scenic Area",130,40,0.587733541438589,0.015225652634912
871,124384,"Mount Emei Scenic Area, including Leshan Giant Buddha Scenic Area",229,204,0.624782997710358,0.011721536586476
872,124384,"Mount Emei Scenic Area, including Leshan Giant Buddha Scenic Area",229,205,0.746377668800639,0.022574034684653
873,124384,"Mount Emei Scenic Area, including Leshan Giant Buddha Scenic Area",230,204,0.687128245634463,0.023420805111268
874,124385,W National Park of Niger,64,192,0.960915323306572,0.041584163250001
875,124385,W National Park of Niger,64,193,2.134023546162692,0.136466799194945
876,124385,W National Park of Niger,65,192,1.552296956886131,0.097690124467552
877,124385,W National Park of Niger,65,193,0.745299787445740,0.017857622509801
878,124385,W National Park of Niger,192,51,1.961744928092988,0.093048933721410
879,124385,W National Park of Niger,192,52,2.171304343747674,0.132734831092977
880,124385,W National Park of Niger,193,51,0.838967140977554,0.033098750922098
881,124385,W National Park of Niger,193,52,0.228396036628449,0.002296003945121
882,124386,Lake Baikal,130,21,0.148169325678007,0.001005995096939
883,124386,Lake Baikal,130,22,3.732919354974148,0.276161022128704
884,124386,Lake Baikal,130,23,1.118976307160358,0.027665644116800
885,124386,Lake Baikal,131,21,5.617577840703312,1.390305451139253
886,124386,Lake Baikal,131,22,7.295617944600529,2.473620190526236
887,124386,Lake Baikal,131,23,6.662610129052230,1.974920270654546
888,124386,Lake Baikal,131,24,2.051729936831255,0.081925373824997
889,124386,Lake Baikal,132,21,6.000506224676022,1.752665452696981
890,124386,Lake Baikal,132,22,8.665400315170876,2.748461176792986
891,124386,Lake Baikal,132,23,10.447243554797751,3.218293293071733
892,124386,Lake Baikal,132,24,5.694085065064795,1.077254528784346
893,124386,Lake Baikal,133,21,1.817086411885834,0.090599210746850
894,124386,Lake Baikal,133,22,5.063178086865978,0.697852099742334
895,124386,Lake Baikal,133,23,6.784051914034116,1.687514487161289
896,124386,Lake Baikal,133,24,8.260763583703447,2.552060001745625
897,124386,Lake Baikal,133,25,1.999834507919004,0.141125009395106
898,124386,Lake Baikal,134,23,2.504840580249627,0.240567264337323
899,124386,Lake Baikal,134,24,6.692380688556809,1.860104352063945
900,124386,Lake Baikal,134,25,1.344854434681535,0.029952730531988
901,124386,Lake Baikal,135,24,2.466215843334227,0.257586042229975
902,124386,Lake Baikal,218,223,3.942193723049338,0.277049040918383
903,124386,Lake Baikal,218,224,0.239667959788244,0.001691649719949
904,124386,Lake Baikal,219,222,4.813913814962665,1.064751323102182
905,124386,Lake Baikal,219,223,6.007147656869989,1.752601472536338
906,124386,Lake Baikal,220,221,4.580757114159127,0.821444363956405
907,124386,Lake Baikal,220,222,8.309594463163395,3.087107263398942
908,124386,Lake Baikal,220,223,4.927505229339842,1.196501729457072
909,124386,Lake Baikal,221,221,8.699850976613879,2.793722973275398
910,124386,Lake Baikal,221,222,8.311983972937210,1.751516299283654
911,124386,Lake Baikal,221,223,0.458132904376506,0.010974328491600
912,124386,Lake Baikal,222,220,5.793247940303443,0.616969357645740
913,124386,Lake Baikal,222,221,9.701496082994151,2.675633535829384
914,124386,Lake Baikal,222,222,2.570035864824539,0.206166091056942
915,124386,Lake Baikal,223,220,7.204703227783464,2.203175407144890
916,124386,Lake Baikal,223,221,4.861979460576169,0.832996483633114
917,124386,Lake Baikal,224,219,0.003058345885752,0.000000023059050
918,124386,Lake Baikal,224,220,7.500221258244340,2.335220374276507
919,124386,Lake Baikal,224,221,0.414175211477992,0.005843410882524
920,124386,Lake Baikal,225,219,2.686518110218096,0.157231368383921
921,124386,Lake Baikal,225,220,3.937293066917462,0.810622199273755
922,124387,Volcanoes of Kamchatka,97,22,3.224387827135031,0.546214044737815
923,124387,Volcanoes of Kamchatka,98,21,3.905003844041570,0.503026713170972
924,124387,Volcanoes of Kamchatka,98,22,7.584347324660627,1.511937649539429
925,124387,Volcanoes of Kamchatka,98,23,2.606648969126037,0.192826547958337
926,124387,Volcanoes of Kamchatka,98,24,0.892372152546164,0.014062992779877
927,124387,Volcanoes of Kamchatka,99,21,10.599296346522525,1.181187640777954
928,124387,Volcanoes of Kamchatka,99,22,5.093598351208740,0.867624905337898
929,124387,Volcanoes of Kamchatka,99,23,5.884711211096978,0.507427223605121
930,124387,Volcanoes of Kamchatka,99,24,8.590974523144023,0.919265355041861
931,124387,Volcanoes of Kamchatka,99,25,1.489596904333469,0.094034433506769
932,124387,Volcanoes of Kamchatka,100,20,3.800234307040884,0.160863840670156
933,124387,Volcanoes of Kamchatka,100,21,9.810958915556601,1.869445747523744
934,124387,Volcanoes of Kamchatka,100,22,2.140974926187075,0.066419593714864
935,124387,Volcanoes of Kamchatka,100,23,3.366048358789148,0.166577851175166
936,124387,Volcanoes of Kamchatka,100,24,8.341988386243550,0.937293776950704
937,124387,Volcanoes of Kamchatka,100,25,0.648255788147307,0.021841920063051
938,124387,Volcanoes of Kamchatka,101,20,3.476280977956510,0.371681464410401
939,124387,Volcanoes of Kamchatka,101,21,7.078914462225387,1.095070442806008
940,124387,Volcanoes of Kamchatka,101,23,0.738044029122883,0.030684478187547
941,124387,Volcanoes of Kamchatka,101,24,0.689012991297579,0.019251952980346
942,124387,Volcanoes of Kamchatka,102,21,0.290741880405972,0.004163652364174
943,124387,Volcanoes of Kamchatka,185,222,1.799210545784391,0.188089823453951
944,124387,Volcanoes of Kamchatka,185,223,1.418070155017920,0.044859338506308
945,124387,Volcanoes of Kamchatka,186,222,5.496842315352821,1.097540732153591
946,124387,Volcanoes of Kamchatka,186,223,6.990389104372564,0.626066426977612
947,124387,Volcanoes of Kamchatka,186,224,1.537457886503892,0.095256646834090
948,124387,Volcanoes of Kamchatka,187,221,0.599399191051289,0.008170925990978
949,124387,Volcanoes of Kamchatka,187,222,7.006015057382480,1.265355041884331
950,124387,Volcanoes of Kamchatka,187,223,10.264631902568032,1.687908909361390
951,124387,Volcanoes of Kamchatka,187,224,4.696344967934075,0.409110497863679
952,124387,Volcanoes of Kamchatka,188,220,0.062522309601571,0.000149153615724
953,124387,Volcanoes of Kamchatka,188,221,5.914522031643612,0.509071417850237
954,124387,Volcanoes of Kamchatka,188,222,3.168033589830348,0.281590446742187
955,124387,Volcanoes of Kamchatka,188,223,8.627275189723088,1.764107906578388
956,124387,Volcanoes of Kamchatka,188,224,2.267100276844658,0.139775276358908
957,124387,Volcanoes of Kamchatka,189,220,5.919124851099357,0.625471931255220
958,124387,Volcanoes of Kamchatka,189,221,5.744626941145810,0.406350366015579
959,124387,Volcanoes of Kamchatka,189,222,0.798360799877806,0.013201202346748
960,124387,Volcanoes of Kamchatka,189,223,4.746237249836664,0.495071860016081
961,124387,Volcanoes of Kamchatka,190,219,0.778599879679431,0.023180966650434
962,124387,Volcanoes of Kamchatka,190,220,8.844430717272957,1.047421382962499
963,124387,Volcanoes of Kamchatka,190,221,0.316278067715635,0.004651168597321
964,124387,Volcanoes of Kamchatka,191,219,1.441779568132908,0.105533774160964
965,124387,Volcanoes of Kamchatka,191,220,3.518206976139999,0.224392284786324
966,124388,Laponian Area,37,232,0.087159467247534,0.000294944113643
967,124388,Laponian Area,38,231,5.458125671650480,0.430558268652105
968,124388,Laponian Area,38,232,4.487111964294733,0.390252717285379
969,124388,Laponian Area,39,231,10.489186580760816,1.015883176034396
970,124388,Laponian Area,39,232,9.312203675352928,0.635053652866663
971,124388,Laponian Area,40,231,14.858310141282596,1.726587780938973
972,124388,Laponian Area,40,232,6.919363823467454,0.400202576608512
973,124388,Laponian Area,41,231,9.798226038229990,1.233673233453765
974,124388,Laponian Area,41,232,1.158235966003415,0.020224654769952
975,124388,Laponian Area,42,231,3.686711974678676,0.482029164878568
976,124388,Laponian Area,194,13,4.690050111106698,0.296273202651486
977,124388,Laponian Area,195,13,9.047244848146228,0.819486085806993
978,124388,Laponian Area,196,12,5.616650872642678,0.126475062139909
979,124388,Laponian Area,196,13,15.004776334355185,1.730598319261133
980,124388,Laponian Area,197,12,9.228022992382952,0.622972444646058
981,124388,Laponian Area,197,13,10.051367916578126,1.203982515317636
982,124388,Laponian Area,198,12,8.110126573539603,0.600255458590245
983,124388,Laponian Area,198,13,4.648518380609680,0.680201531630527
984,124388,Laponian Area,199,12,2.209309244132887,0.203028323406541
985,124388,Laponian Area,199,13,1.105433622662877,0.039397854687396
986,124389,Okapi Wildlife Reserve,49,185,5.164760380411857,1.028593327446652
987,124389,Okapi Wildlife Reserve,49,186,2.469709267007842,0.147544898078897
988,124389,Okapi Wildlife Reserve,174,58,2.496807354059262,0.155630243465875
989,124389,Okapi Wildlife Reserve,174,59,5.162319937699729,1.021786582644479
990,145576,Heard and McDonald Islands,29,147,3.090367276177612,0.614379204919091
991,145576,Heard and McDonald Islands,30,147,4.737537972212749,0.864784388745032
992,145576,Heard and McDonald Islands,31,147,1.654644322055125,0.192888077264180
993,145576,Heard and McDonald Islands,134,97,1.705343837646590,0.155407443661031
994,145576,Heard and McDonald Islands,135,97,4.721304862606592,0.860032409321509
995,145576,Heard and McDonald Islands,136,97,3.922113867153402,0.570707294191823
996,145579,Macquarie Island,79,98,3.634759282139812,0.703079855962606
997,145579,Macquarie Island,79,99,1.627998458784330,0.127301873857575
998,145579,Macquarie Island,80,98,3.737887720104703,0.776968060479970
999,145579,Macquarie Island,80,99,0.262507899165523,0.000331577704029
1000,145579,Macquarie Island,207,146,2.936945892313261,0.432996999869870
1001,145579,Macquarie Island,208,145,1.338740685108903,0.054868582127380
1002,145579,Macquarie Island,208,146,3.726263895333598,0.764682101759798
1003,145579,Macquarie Island,209,145,1.583105184256251,0.161573097586304
1004,145579,Macquarie Island,209,146,1.962746132320669,0.138530610425901
1005,145580,The Sundarbans,6,199,0.857570765439590,0.035112948239756
1006,145580,The Sundarbans,7,199,2.587281578763423,0.136345739066776
1007,145580,The Sundarbans,137,45,2.411280812676741,0.121210932010155
1008,145580,The Sundarbans,138,45,1.617930147166300,0.095270132759304
1009,145582,Cocos Island National Park,16,56,1.385414805395521,0.152121573883798
1010,145582,Cocos Island National Park,123,188,1.385414805395521,0.152121573883798
1011,145583,Morne Trois Pitons National Park,1,49,0.527258377056061,0.005637580997025
1012,145583,Morne Trois Pitons National Park,105,195,0.527258377056061,0.005637580997025
1013,145585,Mount Kenya National Park/Natural Forest,43,184,2.429803636085359,0.095531383161783
1014,145585,Mount Kenya National Park/Natural Forest,44,184,2.015245038750547,0.127057455957960
1015,145585,Mount Kenya National Park/Natural Forest,168,60,2.752544910742537,0.160526920551617
1016,145586,Lake Turkana National Parks,43,187,0.830224862869692,0.010685891279824
1017,145586,Lake Turkana National Parks,44,186,0.861563798058190,0.014054343945992
1018,145586,Lake Turkana National Parks,44,187,1.689058937422043,0.117159997980383
1019,145586,Lake Turkana National Parks,169,57,1.689058937422043,0.117159997980383
1020,145586,Lake Turkana National Parks,169,58,0.742510212768663,0.010993704154283
1021,145590,Pyrénées - Mont Perdu,60,214,0.114193387905680,0.000547781235953
1022,145590,Pyrénées - Mont Perdu,61,213,0.115993126487099,0.000346492974372
1023,145590,Pyrénées - Mont Perdu,61,214,1.326796682987270,0.027499030086138
1024,145590,Pyrénées - Mont Perdu,199,30,1.326796682987270,0.027499030086138
1025,168239,New Zealand Sub-Antarctic Islands,67,95,1.126250051282461,0.065346049607721
1026,168239,New Zealand Sub-Antarctic Islands,68,93,1.713022005211777,0.216591330045421
1027,168239,New Zealand Sub-Antarctic Islands,68,94,1.508293984874084,0.091298704767436
1028,168239,New Zealand Sub-Antarctic Islands,68,95,1.858468747870139,0.229828550886273
1029,168239,New Zealand Sub-Antarctic Islands,69,93,1.573192391081756,0.176705048993915
1030,168239,New Zealand Sub-Antarctic Islands,69,94,0.679816496360162,0.018338849358050
1031,168239,New Zealand Sub-Antarctic Islands,69,95,0.237667085083323,0.002837994973944
1032,168239,New Zealand Sub-Antarctic Islands,73,96,1.265692861240620,0.038143287540754
1033,168239,New Zealand Sub-Antarctic Islands,73,97,2.368240394727327,0.396012772445054
1034,168239,New Zealand Sub-Antarctic Islands,74,96,2.121788432598394,0.216150653322961
1035,168239,New Zealand Sub-Antarctic Islands,74,97,2.174945236629041,0.248154714454579
1036,168239,New Zealand Sub-Antarctic Islands,75,95,2.041273973083300,0.254103710674909
1037,168239,New Zealand Sub-Antarctic Islands,75,96,1.650970721701823,0.156608556239535
1038,168239,New Zealand Sub-Antarctic Islands,76,93,1.803839961509270,0.192138304672966
1039,168239,New Zealand Sub-Antarctic Islands,76,94,1.641779467368592,0.120742727228031
1040,168239,New Zealand Sub-Antarctic Islands,76,95,3.133243154786718,0.683074131098078
1041,168239,New Zealand Sub-Antarctic Islands,76,96,1.733925653505057,0.085625198571876
1042,168239,New Zealand Sub-Antarctic Islands,77,93,1.726748339955454,0.209025511861292
1043,168239,New Zealand Sub-Antarctic Islands,77,95,1.349941812912852,0.059174421721267
1044,168239,New Zealand Sub-Antarctic Islands,192,151,1.263084951567456,0.100967814760408
1045,168239,New Zealand Sub-Antarctic Islands,193,149,1.743324065559881,0.161664640605729
1046,168239,New Zealand Sub-Antarctic Islands,193,150,1.752594082887657,0.165737904266000
1047,168239,New Zealand Sub-Antarctic Islands,193,151,1.713022005211777,0.216591330045421
1048,168239,New Zealand Sub-Antarctic Islands,194,149,1.914126320623613,0.271957849986533
1049,168239,New Zealand Sub-Antarctic Islands,194,150,0.971856609741118,0.016774170746054
1050,168239,New Zealand Sub-Antarctic Islands,200,147,2.224520402082666,0.260014852802160
1051,168239,New Zealand Sub-Antarctic Islands,200,148,2.121551502252332,0.208137532746225
1052,168239,New Zealand Sub-Antarctic Islands,200,151,0.865895445051746,0.034580357793998
1053,168239,New Zealand Sub-Antarctic Islands,201,147,2.369832474360412,0.397744584977498
1054,168239,New Zealand Sub-Antarctic Islands,201,148,1.121833055647818,0.023329887268529
1055,168239,New Zealand Sub-Antarctic Islands,201,149,2.074788019493915,0.231999106548821
1056,168239,New Zealand Sub-Antarctic Islands,201,150,1.499250253862664,0.076379782661200
1057,168239,New Zealand Sub-Antarctic Islands,201,151,1.869398678650190,0.232409886743822
1058,168239,New Zealand Sub-Antarctic Islands,202,148,1.819187017138071,0.101274888036993
1059,168239,New Zealand Sub-Antarctic Islands,202,149,3.124626290585558,0.671901806586299
1060,168239,New Zealand Sub-Antarctic Islands,202,150,0.668030281537661,0.018378543212468
1061,168239,New Zealand Sub-Antarctic Islands,202,151,0.182179838796269,0.001697299063649
1062,168239,New Zealand Sub-Antarctic Islands,203,148,1.459268830952235,0.119248081985678
1063,168239,New Zealand Sub-Antarctic Islands,203,149,1.377560492543500,0.108174517948820
1064,168241,Golden Mountains of Altai,1,219,4.350512372796080,0.504666447915519
1065,168241,Golden Mountains of Altai,1,220,5.852493266097068,0.767458511461525
1066,168241,Golden Mountains of Altai,2,218,2.750718688415971,0.272715724146130
1067,168241,Golden Mountains of Altai,2,219,7.260391554483673,0.601474753880274
1068,168241,Golden Mountains of Altai,2,220,5.882322205665571,0.700053814438021
1069,168241,Golden Mountains of Altai,3,218,3.728953110650880,0.339102686565038
1070,168241,Golden Mountains of Altai,3,219,4.870481914744608,0.481836709905086
1071,168241,Golden Mountains of Altai,3,220,0.026742150930432,0.000016537849358
1072,168241,Golden Mountains of Altai,4,218,2.885309321028436,0.158681828261727
1073,168241,Golden Mountains of Altai,4,219,3.260829978698818,0.286282829473687
1074,168241,Golden Mountains of Altai,142,25,0.700127213437535,0.023314610712304
1075,168241,Golden Mountains of Altai,143,24,1.979989504020724,0.186092360651588
1076,168241,Golden Mountains of Altai,143,25,4.594258931684727,0.661838776461416
